1,337,337,0
2,337,337,0
3,336,336.667,0
4,336,336.5,0
5,335,336.2,0
6,334,335.833,0
7,332,335.286,0
8,330,334.625,0
9,331,334.222,0
10,333,334.1,0
11,336,334,0
12,336,333.9,0
13,335,333.8,0
14,335,333.7,0
15,335,333.7,0
16,333,333.6,0
17,327,333.1,0
18,324,332.5,0
19,318,331.2,0
20,310,328.9,0
21,306,325.9,0
22,299,322.2,0
23,300,318.7,0
24,309,316.1,0
25,311,313.7,0
26,299,310.3,0
27,294,307,0
28,302,304.8,0
29,311,304.1,0
30,318,304.9,0
31,309,305.2,0
32,294,304.7,0
33,318,306.5,0
34,325,308.1,0
35,327,309.7,0
36,319,311.7,0
37,315,313.8,0
38,314,315,0
39,316,315.5,0
40,318,315.5,0
41,290,313.6,0
42,293,313.5,0
43,291,310.8,0
44,288,307.1,0
45,286,303,0
46,282,299.3,0
47,284,296.2,0
48,288,293.6,0
49,291,291.1,0
50,289,288.2,0
51,290,288.2,0
52,295,288.4,0
53,300,289.3,0
54,302,290.7,0
55,296,291.7,0
56,295,293,0
57,300,294.6,0
58,297,295.5,0
59,289,295.3,0
60,285,294.9,0
61,291,295,0
62,302,295.7,0
63,320,297.7,0
64,333,300.8,0
65,331,304.3,0
66,329,307.7,0
67,338,311.5,0
68,349,316.7,0
69,343,322.1,0
70,330,326.6,0
71,330,330.5,0
72,338,334.1,0
73,329,335,0
74,334,335.1,0
75,337,335.7,0
76,324,335.2,0
77,317,333.1,0
78,332,331.4,0
79,332,330.3,0
80,306,327.9,0
81,309,325.8,0
82,302,322.2,0
83,302,319.5,0
84,318,317.9,0
85,322,316.4,0
86,306,314.6,0
87,292,312.1,0
88,296,308.5,0
89,299,305.2,0
90,294,304,0
91,278,300.9,0
92,260,296.7,0
93,263,292.8,0
94,281,289.1,0
95,307,287.6,0
96,318,288.8,0
97,318,291.4,0
98,325,294.3,0
99,344,298.8,0
100,363,305.7,0
101,370,314.9,0
102,359,324.8,0
103,344,332.9,0
104,349,339.7,0
105,350,344,0
106,357,347.9,0
107,360,352.1,0
108,354,355,0
109,346,355.2,0
110,332,352.1,0
111,347,349.8,0
112,337,347.6,0
113,346,347.8,0
114,358,348.7,0
115,361,349.8,0
116,340,348.1,0
117,322,344.3,0
118,330,341.9,0
119,315,338.8,0
120,334,339,0
121,324,336.7,0
122,306,333.6,0
123,297,328.7,0
124,311,324,0
125,325,320.4,0
126,342,320.6,0
127,352,323.6,0
128,335,324.1,0
129,325,325.1,0
130,338,325.5,0
131,348,327.9,0
132,377,335,0
133,390,344.3,0
134,368,350,0
135,335,351,0
136,341,350.9,0
137,378,353.5,0
138,393,359.3,0
139,390,365.8,0
140,367,368.7,0
141,370,370.9,0
142,377,370.9,0
143,376,369.5,0
144,369,369.6,0
145,357,371.8,0
146,348,372.5,0
147,336,368.3,0
148,319,360.9,0
149,315,353.4,0
150,338,350.5,0
151,360,349.5,0
152,355,347.3,0
153,341,343.8,0
154,336,340.5,0
155,363,341.1,0
156,379,344.2,0
157,368,347.4,0
158,350,350.5,0
159,362,355.2,0
160,372,358.6,0
161,376,360.2,0
162,370,361.7,0
163,356,363.2,0
164,361,365.7,0
165,363,365.7,0
166,358,363.6,0
167,348,361.6,0
168,343,360.9,0
169,348,359.5,0
170,348,357.1,0
171,334,352.9,0
172,319,347.8,0
173,324,344.6,0
174,328,341.3,0
175,328,337.8,0